Block Name,Row ID,N,Time,avg(Area),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(vtkOriginalCellIds),max(Area),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(vtkOriginalCellIds),med(Area),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(vtkOriginalCellIds),min(Area),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(vtkOriginalCellIds),q1(Area),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(vtkOriginalCellIds),q3(Area),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(vtkOriginalCellIds),std(Area),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(vtkOriginalCellIds),vtkValidPointMask
stats,322,1,161.5,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0.00500595,304.951,-0.0998733,0.00490416,0.00557515,0.100149,0,0,0,0,0,0,0,0,1
stats,323,1,162,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0.00500595,304.952,-0.099871,0.00494898,0.00566083,0.100154,0,0,0,0,0,0,0,0,1
stats,324,1,162.5,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0.00500595,304.952,-0.0998693,0.00496682,0.00568846,0.100154,0,0,0,0,0,0,0,0,1
stats,325,1,163,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0.00500595,304.953,-0.099869,0.00495606,0.00569771,0.100154,0,0,0,0,0,0,0,0,1
stats,326,1,163.5,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0.00500595,304.954,-0.0998695,0.00494199,0.00570636,0.100154,0,0,0,0,0,0,0,0,1
stats,327,1,164,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0.00500595,304.954,-0.0998702,0.00488745,0.00567447,0.100151,0,0,0,0,0,0,0,0,1
stats,328,1,164.5,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0.00500595,304.955,-0.0998729,0.0047909,0.00558884,0.100144,0,0,0,0,0,0,0,0,1
stats,329,1,165,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0.00500595,304.955,-0.0998749,0.00470377,0.0055039,0.100137,0,0,0,0,0,0,0,0,1
stats,330,1,165.5,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0.00500595,304.955,-0.0998764,0.00462212,0.00544133,0.100131,0,0,0,0,0,0,0,0,1
stats,331,1,166,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0.00500595,304.956,-0.0998794,0.00451942,0.00535342,0.100125,0,0,0,0,0,0,0,0,1
stats,332,1,166.5,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0.00500595,304.956,-0.0998818,0.00445781,0.0053072,0.100122,0,0,0,0,0,0,0,0,1
stats,333,1,167,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0.00500595,304.956,-0.0998835,0.00442145,0.00528782,0.100121,0,0,0,0,0,0,0,0,1
stats,334,1,167.5,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0.00500595,304.957,-0.0998847,0.00440808,0.0052819,0.100121,0,0,0,0,0,0,0,0,1
stats,335,1,168,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0.00500595,304.957,-0.0998851,0.00442371,0.00529455,0.100123,0,0,0,0,0,0,0,0,1
stats,336,1,168.5,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0.00500595,304.957,-0.0998844,0.00447092,0.00532926,0.100126,0,0,0,0,0,0,0,0,1
stats,337,1,169,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0.00500595,304.958,-0.0998827,0.00453544,0.00536585,0.100129,0,0,0,0,0,0,0,0,1
stats,338,1,169.5,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0.00500595,304.958,-0.0998805,0.00462509,0.00542857,0.100135,0,0,0,0,0,0,0,0,1
stats,339,1,170,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0.00500595,304.958,-0.0998781,0.00471938,0.00548105,0.10014,0,0,0,0,0,0,0,0,1
stats,340,1,170.5,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0.00500595,304.959,-0.0998757,0.00481923,0.00554976,0.100146,0,0,0,0,0,0,0,0,1
stats,341,1,171,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0.00500595,304.959,-0.0998732,0.00490577,0.0055764,0.100149,0,0,0,0,0,0,0,0,1
stats,342,1,171.5,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0.00500595,304.96,-0.099871,0.00494976,0.00566184,0.100154,0,0,0,0,0,0,0,0,1
stats,343,1,172,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0.00500595,304.96,-0.0998693,0.0049669,0.00568895,0.100154,0,0,0,0,0,0,0,0,1
stats,344,1,172.5,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0.00500595,304.96,-0.099869,0.00495585,0.00569805,0.100154,0,0,0,0,0,0,0,0,1
stats,345,1,173,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0.00500595,304.961,-0.0998695,0.00494183,0.0057066,0.100154,0,0,0,0,0,0,0,0,1
stats,346,1,173.5,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0.00500595,304.961,-0.0998702,0.00488536,0.00567272,0.10015,0,0,0,0,0,0,0,0,1
stats,347,1,174,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0.00500595,304.962,-0.0998729,0.00478839,0.00558622,0.100144,0,0,0,0,0,0,0,0,1
stats,348,1,174.5,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0.00500595,304.962,-0.0998749,0.00470179,0.00550185,0.100137,0,0,0,0,0,0,0,0,1
stats,349,1,175,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0.00500595,304.962,-0.0998764,0.00461959,0.00543909,0.100131,0,0,0,0,0,0,0,0,1
stats,350,1,175.5,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0.00500595,304.962,-0.0998795,0.00451742,0.00535176,0.100125,0,0,0,0,0,0,0,0,1
stats,351,1,176,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0.00500595,304.963,-0.0998819,0.00445686,0.00530661,0.100122,0,0,0,0,0,0,0,0,1
stats,352,1,176.5,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0.00500595,304.963,-0.0998835,0.00442115,0.00528769,0.100121,0,0,0,0,0,0,0,0,1
stats,353,1,177,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0.00500595,304.963,-0.0998847,0.00440853,0.00528222,0.100121,0,0,0,0,0,0,0,0,1
stats,354,1,177.5,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0.00500595,304.963,-0.0998851,0.0044251,0.00529548,0.100123,0,0,0,0,0,0,0,0,1
stats,355,1,178,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0.00500595,304.963,-0.0998843,0.00447309,0.00533072,0.100126,0,0,0,0,0,0,0,0,1
stats,356,1,178.5,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0.00500595,304.964,-0.0998826,0.00453815,0.0053677,0.10013,0,0,0,0,0,0,0,0,1
stats,357,1,179,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0.00500595,304.964,-0.0998804,0.00462828,0.0054307,0.100135,0,0,0,0,0,0,0,0,1
stats,358,1,179.5,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0.00500595,304.964,-0.099878,0.00472262,0.00548323,0.10014,0,0,0,0,0,0,0,0,1
stats,359,1,180,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0.00500595,304.965,-0.0998756,0.00482205,0.00555161,0.100146,0,0,0,0,0,0,0,0,1
stats,360,1,180.5,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0.00500595,304.965,-0.0998732,0.00490795,0.00557795,0.100149,0,0,0,0,0,0,0,0,1
stats,361,1,181,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0.00500595,304.965,-0.0998709,0.00495083,0.00566299,0.100154,0,0,0,0,0,0,0,0,1
stats,362,1,181.5,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0.00500595,304.966,-0.0998693,0.004967,0.00568954,0.100154,0,0,0,0,0,0,0,0,1
stats,363,1,182,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0.00500595,304.966,-0.099869,0.00495549,0.00569842,0.100154,0,0,0,0,0,0,0,0,1
stats,364,1,182.5,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0.00500595,304.966,-0.0998696,0.00494125,0.00570668,0.100154,0,0,0,0,0,0,0,0,1
stats,365,1,183,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0.00500595,304.967,-0.0998702,0.00488298,0.00567096,0.10015,0,0,0,0,0,0,0,0,1
stats,366,1,183.5,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0.00500595,304.967,-0.099873,0.0047859,0.0055838,0.100143,0,0,0,0,0,0,0,0,1
stats,367,1,184,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0.00500595,304.967,-0.0998749,0.00469984,0.00549997,0.100137,0,0,0,0,0,0,0,0,1
stats,368,1,184.5,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0.00500595,304.967,-0.0998765,0.00461686,0.00543671,0.100131,0,0,0,0,0,0,0,0,1
stats,369,1,185,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0.00500595,304.967,-0.0998796,0.0045152,0.00534995,0.100125,0,0,0,0,0,0,0,0,1
stats,370,1,185.5,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0.00500595,304.968,-0.0998819,0.00445569,0.00530594,0.100122,0,0,0,0,0,0,0,0,1
stats,371,1,186,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0.00500595,304.968,-0.0998836,0.00442048,0.00528737,0.100121,0,0,0,0,0,0,0,0,1
stats,372,1,186.5,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0.00500595,304.968,-0.0998847,0.00440841,0.00528217,0.100121,0,0,0,0,0,0,0,0,1
stats,373,1,187,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0.00500595,304.968,-0.0998851,0.0044257,0.0052959,0.100123,0,0,0,0,0,0,0,0,1
stats,374,1,187.5,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0.00500595,304.968,-0.0998843,0.00447426,0.00533154,0.100127,0,0,0,0,0,0,0,0,1
stats,375,1,188,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0.00500595,304.968,-0.0998826,0.00453976,0.00536882,0.10013,0,0,0,0,0,0,0,0,1
stats,376,1,188.5,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0.00500595,304.969,-0.0998804,0.00463033,0.00543209,0.100135,0,0,0,0,0,0,0,0,1
stats,377,1,189,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0.00500595,304.969,-0.0998779,0.00472481,0.00548475,0.10014,0,0,0,0,0,0,0,0,1
